DATAID,NAME,path
192763454,00273|415909|357,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192770223,00273|415909|360,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192771203,00273|417520|12,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192774361,00273|415909|363,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192776669,00273|415908|361,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192776777,00273|416102|1388,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192778247,00273|415908|362,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192781216,00273|417945|1389,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192785053,00273|417419|56,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192785886,00273|417899|44,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192793618,00273|417542|364,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192794240,00273|417227|107,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192799019,00273|416599|102,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192799642,00273|416239|5676,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192799765,00273|418024|365,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192800077,00273|416710|127,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192800919,00273|416599|103,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192801841,00273|416812|37,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192801911,00273|417590|367,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192802308,00273|417617|47,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192818460,00273|416239|5692,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192822673,00273|417520|13,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192826108,00273|417590|368,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192826594,00273|417419|57,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192848241,00273|416664|104,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192850493,00273|416239|5706,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192855803,00273|416239|5705,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192943050,00273|417945|1421,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192945442,00273|417753|1420,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192945824,00273|417542|369,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192947041,00273|415909|371,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192949834,00273|415908|370,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192951249,00273|416239|5714,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192954114,00273|418442|1429,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192955615,00273|416218|5722,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192965721,00273|417590|374,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192966842,00273|416073|5725,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192968132,00273|417590|373,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192969697,00273|417590|372,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192973420,00273|417590|376,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192973624,00273|417590|377,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192974111,00273|417590|375,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192984067,00273|418024|378,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192989966,00273|416599|105,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192991535,00273|418024|379,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
192993162,00273|417542|380,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193002108,00273|417590|381,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193005492,00273|415908|382,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193010613,00273|417727|1437,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193016312,00273|416239|5743,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193017548,00273|416710|129,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193020828,00273|417626|383,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193030744,00273|418305|343,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193031228,00273|418305|344,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193036253,00273|415909|384,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193037790,00273|415908|388,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193038695,00273|415908|386,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193042837,00273|417419|58,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193043373,00273|416073|5755,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193043406,00273|416710|131,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193043563,00273|415908|385,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193045620,00273|415908|387,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193046599,00273|416073|5770,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193050283,00273|417520|14,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193052292,00273|416102|1467,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193052444,00273|415909|389,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193054772,00273|417590|392,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193060086,00273|417590|391,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193060396,00273|416239|5788,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193061773,00273|417590|390,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193083606,00273|416710|132,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193084679,00273|415909|394,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193085489,00273|415908|393,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193102178,00273|418022|395,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193102926,00273|418038|2,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193106041,00273|418266|347,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193106510,00273|416710|133,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193106540,00273|418038|3,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193108425,00273|418038|1,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193113760,00273|418266|348,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193226664,00273|418193|396,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193227708,00273|418266|349,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193233819,00273|415908|398,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193236206,00273|415909|397,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193236307,00273|415908|400,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193238537,00273|415908|399,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193239372,00273|415909|403,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193239890,00273|415908|405,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193242566,00273|415909|404,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193246212,00273|415908|402,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193263735,00273|417166|1500,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193264443,00273|418038|4,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193264635,00273|417163|1502,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193269860,00273|418038|5,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193270272,00273|416227|392,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193273802,00273|418038|6,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193273803,00273|418038|7,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193276294,00273|416102|1507,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193312626,00273|415909|407,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193318009,00273|418000|393,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193321910,00273|418038|8,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193343180,00273|417590|408,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193351726,00273|417938|17,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193352419,00273|418000|398,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193355761,00273|417753|1512,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193367624,00273|416102|1520,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193368827,00273|416102|1517,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193376605,00273|416812|41,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193377561,00273|418452|354,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193377744,00273|418266|353,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193378943,00273|417727|1525,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193382401,00273|418305|355,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193382707,00273|416102|1527,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193383062,00273|416239|5870,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193383283,00273|418169|1,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193386522,00273|417727|1546,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193387488,00273|416102|1534,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193388344,00273|417590|415,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193388507,00273|417617|58,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193389711,00273|417590|409,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193390055,00273|417590|413,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193390142,00273|418305|358,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193390981,00273|417590|417,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193391231,00273|417590|411,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193392380,00273|417590|416,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193392386,00273|416102|1551,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193393136,00273|417590|412,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193394536,00273|417590|410,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193394885,00273|416239|5889,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193395243,00273|417590|414,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193395278,00273|415908|420,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193395291,00273|417590|421,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193395971,00273|417590|419,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193397391,00273|417727|1558,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193397862,00273|417590|418,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193398410,00273|415909|423,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193399925,00273|417590|424,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193400732,00273|416710|134,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193404246,00273|417590|425,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193408725,00273|418038|9,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193413367,00273|415908|426,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193413561,00273|418038|11,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193413569,00273|416239|5896,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193415129,00273|416227|416,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193415646,00273|418038|10,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193415668,00273|415909|427,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193504004,00273|417753|1568,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193519391,00273|418305|361,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193528860,00273|417163|1579,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193529707,00273|417246|5912,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193531318,00273|418038|14,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193532743,00273|418038|13,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193533193,00273|418038|15,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193533411,00273|418038|12,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193553294,00273|416649|109,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193554722,00273|416073|5922,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193566381,00273|417590|438,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193567674,00273|415908|441,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193567758,00273|417590|428,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193568374,00273|417590|433,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193568568,00273|417590|429,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193568574,00273|417590|437,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193568640,00273|417590|432,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193569075,00273|417590|436,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193569673,00273|417590|439,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193569685,00273|418305|365,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193569927,00273|415909|444,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193570307,00273|415909|443,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193570365,00273|415908|430,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193570469,00273|417590|440,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193570821,00273|415931|5941,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193570950,00273|415909|434,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193571153,00273|415909|431,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193571467,00273|415908|435,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193572470,00273|416710|135,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193576329,00273|417590|445,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193576715,00273|415908|442,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193583242,00273|417039|448,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193583333,00273|415909|447,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193585298,00273|415908|450,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193585584,00273|416710|136,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193585731,00273|415908|446,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193587048,00273|418174|2,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193587381,00273|418425|826,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193590703,00273|417197|5970,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193592456,00273|417197|5976,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193601837,00273|417590|452,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193603839,00273|417590|451,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193604931,00273|417590|453,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193622870,00273|416102|1651,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193625532,00273|417516|22,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193633879,00273|417197|5985,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193634912,00273|417912|23,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193636481,00273|418042|455,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193640885,00273|418042|454,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193644773,00273|418305|367,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193782482,00273|416102|1670,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193782692,00273|415908|461,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193783717,00273|415909|463,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193783889,00273|415908|460,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193784003,00273|415909|459,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193785618,00273|415909|464,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193785647,00273|415908|472,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193787561,00273|415908|470,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193787562,00273|415909|471,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193788361,00273|415908|469,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193788627,00273|415908|458,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193788933,00273|416102|1671,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193789154,00273|415908|465,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193789772,00273|415908|475,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193789865,00273|415909|474,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193791348,00273|415908|462,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193791351,00273|415908|466,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193793069,00273|415909|476,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193793160,00273|415909|473,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193794146,00273|415908|467,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193794602,00273|418291|133,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193795463,00273|415908|468,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193797728,00273|417753|1672,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193797803,00273|415909|477,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193804221,00273|416075|6002,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193806032,00273|418266|371,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193807387,00273|417590|479,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
193807925,00273|418452|369,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
