Name,Contract No,Contract Reference,Revision,Content Type,Document ID,Livelink ID,Original Owner,Original Path,Item Type,Path
PSCA _419963 - G Force - FCCL - Fluid Management.pdf,419963,,00273-OM-419963-000,Contracts,FUXEN4K22T6K-22-56671,196110071,,\SCM-CCA-Contracts-Missing\00273-OM-419963\00273-OM-419963-000\PSCA #419963 - G Force - FCCL - Fluid Management.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419963/00273-OM-419963-000
00273-OM-419962,419962,,,Contracts Document Set,FUXEN4K22T6K-22-56672,195913785,,\SCM-CCA-Contracts-Missing\00273-OM-419962,Folder,corporate/SCMCCA/Contracts
RTA - Fluid Management.pdf,419962,,00273-OM-419962-000,Contracts,FUXEN4K22T6K-22-56674,195904668,,\SCM-CCA-Contracts-Missing\00273-OM-419962\00273-OM-419962-000\RTA - Fluid Management.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419962/00273-OM-419962-000
Approval Cover Sheet - CEDA - FCCL.docx,419962,,00273-OM-419962-000,Contracts,FUXEN4K22T6K-22-56675,195905159,,\SCM-CCA-Contracts-Missing\00273-OM-419962\00273-OM-419962-000\Approval Cover Sheet - CEDA - FCCL.docx,Item,corporate/SCMCCA/Contracts/00273-OM-419962/00273-OM-419962-000
PSCA _419962 - CEDA Services and Projects LP - FCCL - Fluid Management.pdf,419962,,00273-OM-419962-000,Contracts,FUXEN4K22T6K-22-56676,195905766,,\SCM-CCA-Contracts-Missing\00273-OM-419962\00273-OM-419962-000\PSCA #419962 - CEDA Services and Projects LP - FCCL - Fluid Management.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419962/00273-OM-419962-000
RD5743500A_EN_2209950_126624_119.pdf,419962,,00273-OM-419962-000,Contracts,FUXEN4K22T6K-22-56677,196327910,,\SCM-CCA-Contracts-Missing\00273-OM-419962\00273-OM-419962-000\RD5743500A_EN_2209950_126624_119.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419962/00273-OM-419962-000
00273-OM-419971,419971,,,Contracts Document Set,FUXEN4K22T6K-22-56678,195925003,,\SCM-CCA-Contracts-Missing\00273-OM-419971,Folder,corporate/SCMCCA/Contracts
Cenovus_Christina Lake CVE CSA_Final_with signature page.pdf,419971,,00273-OM-419971-000,Contracts,FUXEN4K22T6K-22-56680,195934311,,\SCM-CCA-Contracts-Missing\00273-OM-419971\00273-OM-419971-000\Cenovus_Christina Lake CVE CSA_Final_with signature page.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419971/00273-OM-419971-000
GE RTA 2015 CL Cogen Maintenance.pdf,419971,,00273-OM-419971-000,Contracts,FUXEN4K22T6K-22-56681,195934393,,\SCM-CCA-Contracts-Missing\00273-OM-419971\00273-OM-419971-000\GE RTA 2015 CL Cogen Maintenance.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419971/00273-OM-419971-000
Internal Approval Cover Sheet - General Electric - CL Cogen.docx,419971,,00273-OM-419971-000,Contracts,FUXEN4K22T6K-22-56682,195934451,,\SCM-CCA-Contracts-Missing\00273-OM-419971\00273-OM-419971-000\Internal Approval Cover Sheet - General Electric - CL Cogen.docx,Item,corporate/SCMCCA/Contracts/00273-OM-419971/00273-OM-419971-000
RD5743500A_EN_2200486_125889_40.pdf,419971,,00273-OM-419971-000,Contracts,FUXEN4K22T6K-22-56683,196225586,,\SCM-CCA-Contracts-Missing\00273-OM-419971\00273-OM-419971-000\RD5743500A_EN_2200486_125889_40.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419971/00273-OM-419971-000
00273-OS-419966,419966,400458,,Contracts Document Set,FUXEN4K22T6K-22-56684,195931410,,\SCM-CCA-Contracts-Missing\00273-OS-419966,Folder,corporate/SCMCCA/Contracts
61073_Competitive Bid Waiver.pdf,419966,400458,00273-OS-419966-000,Contracts,FUXEN4K22T6K-22-56686,195925514,,\SCM-CCA-Contracts-Missing\00273-OS-419966\00273-OS-419966-000\61073_Competitive Bid Waiver.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-419966/00273-OS-419966-000
61073_Requisition.pdf,419966,400458,00273-OS-419966-000,Contracts,FUXEN4K22T6K-22-56687,195926049,,\SCM-CCA-Contracts-Missing\00273-OS-419966\00273-OS-419966-000\61073_Requisition.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-419966/00273-OS-419966-000
419966.pdf,419966,400458,00273-OS-419966-000,Contracts,FUXEN4K22T6K-22-56688,195938249,,\SCM-CCA-Contracts-Missing\00273-OS-419966\00273-OS-419966-000\419966.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-419966/00273-OS-419966-000
00265-OM-419970,419970,,,Contracts Document Set,FUXEN4K22T6K-22-56689,195933752,,\SCM-CCA-Contracts-Missing\00265-OM-419970,Folder,corporate/SCMCCA/Contracts
Approval Cover Sheet - CHEIS - TL.docx,419970,,00265-OM-419970-000,Contracts,FUXEN4K22T6K-22-56691,195950131,,\SCM-CCA-Contracts-Missing\00265-OM-419970\00265-OM-419970-000\Approval Cover Sheet - CHEIS - TL.docx,Item,corporate/SCMCCA/Contracts/00265-OM-419970/00265-OM-419970-000
RD5743500A_EN_2187333_124875_252.pdf,419970,,00265-OM-419970-000,Contracts,FUXEN4K22T6K-22-56692,196111371,,\SCM-CCA-Contracts-Missing\00265-OM-419970\00265-OM-419970-000\RD5743500A_EN_2187333_124875_252.pdf,Item,corporate/SCMCCA/Contracts/00265-OM-419970/00265-OM-419970-000
RTA - Fluid Management.pdf,419970,,00265-OM-419970-000,Contracts,FUXEN4K22T6K-22-56693,196112755,,\SCM-CCA-Contracts-Missing\00265-OM-419970\00265-OM-419970-000\RTA - Fluid Management.pdf,Item,corporate/SCMCCA/Contracts/00265-OM-419970/00265-OM-419970-000
PSCA _419970 - CHEIS - FM - TL.pdf,419970,,00265-OM-419970-000,Contracts,FUXEN4K22T6K-22-56694,196114973,,\SCM-CCA-Contracts-Missing\00265-OM-419970\00265-OM-419970-000\PSCA #419970 - CHEIS - FM - TL.pdf,Item,corporate/SCMCCA/Contracts/00265-OM-419970/00265-OM-419970-000
00211-OM-419969,419969,,,Contracts Document Set,FUXEN4K22T6K-22-56695,195936664,,\SCM-CCA-Contracts-Missing\00211-OM-419969,Folder,corporate/SCMCCA/Contracts
Approval Cover Sheet - CHEIS - Bruderheim.docx,419969,,00211-OM-419969-000,Contracts,FUXEN4K22T6K-22-56697,195948432,,\SCM-CCA-Contracts-Missing\00211-OM-419969\00211-OM-419969-000\Approval Cover Sheet - CHEIS - Bruderheim.docx,Item,corporate/SCMCCA/Contracts/00211-OM-419969/00211-OM-419969-000
00273-OM-419987,,,,Contracts Document Set,FUXEN4K22T6K-22-56698,,,,Folder,corporate/SCMCCA/Contracts
508595.pdf,,,00273-OM-419987-000,Contracts,FUXEN4K22T6K-22-56700,195934525,,\SCM-CCA-Contracts-Missing\00273-OM-419987\00273-OM-419987-000\508595.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419987/00273-OM-419987-000
Crest new supplier form_signed.pdf,,,00273-OM-419987-000,Contracts,FUXEN4K22T6K-22-56701,195944581,,\SCM-CCA-Contracts-Missing\00273-OM-419987\00273-OM-419987-000\Crest new supplier form_signed.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419987/00273-OM-419987-000
508594.pdf,,,00273-OM-419987-000,Contracts,FUXEN4K22T6K-22-56702,195945383,,\SCM-CCA-Contracts-Missing\00273-OM-419987\00273-OM-419987-000\508594.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419987/00273-OM-419987-000
Service order_howie zhang.pdf,,,00273-OM-419987-000,Contracts,FUXEN4K22T6K-22-56703,195945986,,\SCM-CCA-Contracts-Missing\00273-OM-419987\00273-OM-419987-000\Service order_howie zhang.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419987/00273-OM-419987-000
RE  Service Order request for Crest Consulting.msg,,,00273-OM-419987-000,Contracts,FUXEN4K22T6K-22-56704,195945987,,\SCM-CCA-Contracts-Missing\00273-OM-419987\00273-OM-419987-000\RE  Service Order request for Crest Consulting.msg,Item,corporate/SCMCCA/Contracts/00273-OM-419987/00273-OM-419987-000
Sr Completion Eng_RAF_contractor CL.docx,,,00273-OM-419987-000,Contracts,FUXEN4K22T6K-22-56705,195946490,,\SCM-CCA-Contracts-Missing\00273-OM-419987\00273-OM-419987-000\Sr Completion Eng_RAF_contractor CL.docx,Item,corporate/SCMCCA/Contracts/00273-OM-419987/00273-OM-419987-000
DRAFT TILL I GET THE SCHEDULE FROM HITTLE.pdf,,,00273-OM-419987-000,Contracts,FUXEN4K22T6K-22-56706,195946493,,\SCM-CCA-Contracts-Missing\00273-OM-419987\00273-OM-419987-000\DRAFT TILL I GET THE SCHEDULE FROM HITTLE.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419987/00273-OM-419987-000
508596.pdf,,,00273-OM-419987-000,Contracts,FUXEN4K22T6K-22-56707,195947590,,\SCM-CCA-Contracts-Missing\00273-OM-419987\00273-OM-419987-000\508596.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419987/00273-OM-419987-000
00273-OM-419992,419992,,,Contracts Document Set,FUXEN4K22T6K-22-56708,195946118,,\SCM-CCA-Contracts-Missing\00273-OM-419992,Folder,corporate/SCMCCA/Contracts
419992-Honeywell-SLA-Approval Cover Sheet.docx,419992,,00273-OM-419992-000,Contracts,FUXEN4K22T6K-22-56710,196104616,,\SCM-CCA-Contracts-Missing\00273-OM-419992\00273-OM-419992-000\419992-Honeywell-SLA-Approval Cover Sheet.docx,Item,corporate/SCMCCA/Contracts/00273-OM-419992/00273-OM-419992-000
419992-Honeywell-SLA.pdf,419992,,00273-OM-419992-000,Contracts,FUXEN4K22T6K-22-56711,196105210,,\SCM-CCA-Contracts-Missing\00273-OM-419992\00273-OM-419992-000\419992-Honeywell-SLA.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-419992/00273-OM-419992-000
00211-OM-419998,419998,419298,,Contracts Document Set,FUXEN4K22T6K-22-56712,195961173,,\SCM-CCA-Contracts-Missing\00211-OM-419998,Folder,corporate/SCMCCA/Contracts
"WSP Canada Inc. MSO 419998, 2016-01-18 (Signed).pdf",419998,419298,00211-OM-419998-000,Contracts,FUXEN4K22T6K-22-56714,195965803,,"\SCM-CCA-Contracts-Missing\00211-OM-419998\00211-OM-419998-000\WSP Canada Inc. MSO 419998, 2016-01-18 (Signed).pdf",Item,corporate/SCMCCA/Contracts/00211-OM-419998/00211-OM-419998-000
"WSP Canada Inc. MSO 419998, 2016-01-18 (Complete).pdf",419998,419298,00211-OM-419998-000,Contracts,FUXEN4K22T6K-22-56715,195986229,,"\SCM-CCA-Contracts-Missing\00211-OM-419998\00211-OM-419998-000\WSP Canada Inc. MSO 419998, 2016-01-18 (Complete).pdf",Item,corporate/SCMCCA/Contracts/00211-OM-419998/00211-OM-419998-000
00273-OM-420002,,,,Contracts Document Set,FUXEN4K22T6K-22-56716,,,,Folder,corporate/SCMCCA/Contracts
Requisition Form 2016-01-18 Spencer Ogden.xlsx,,,00273-OM-420002-000,Contracts,FUXEN4K22T6K-22-56718,195963846,,\SCM-CCA-Contracts-Missing\00273-OM-420002\00273-OM-420002-000\Requisition Form 2016-01-18 Spencer Ogden.xlsx,Item,corporate/SCMCCA/Contracts/00273-OM-420002/00273-OM-420002-000
SCHEDULE A-1 - STATEMENT OF WORK.pdf,,,00273-OM-420002-000,Contracts,FUXEN4K22T6K-22-56719,195969310,,\SCM-CCA-Contracts-Missing\00273-OM-420002\00273-OM-420002-000\SCHEDULE A-1 - STATEMENT OF WORK.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-420002/00273-OM-420002-000
FW  AB_3063703 - Spencer Ogden - new name and AB _ - VENDOR _ SCM NEEDS TO BE CHANGED.msg,,,00273-OM-420002-000,Contracts,FUXEN4K22T6K-22-56720,195974335,,\SCM-CCA-Contracts-Missing\00273-OM-420002\00273-OM-420002-000\FW  AB#3063703 - Spencer Ogden - new name and AB # - VENDOR & SCM NEEDS TO BE CHANGED.msg,Item,corporate/SCMCCA/Contracts/00273-OM-420002/00273-OM-420002-000
SCHEDULE A-1 - STATEMENT OF WORK.docx,,,00273-OM-420002-000,Contracts,FUXEN4K22T6K-22-56721,195975519,,\SCM-CCA-Contracts-Missing\00273-OM-420002\00273-OM-420002-000\SCHEDULE A-1 - STATEMENT OF WORK.docx,Item,corporate/SCMCCA/Contracts/00273-OM-420002/00273-OM-420002-000
RD5743500A_EN_2183655_124563_137.pdf,,,00273-OM-420002-000,Contracts,FUXEN4K22T6K-22-56722,196063072,,\SCM-CCA-Contracts-Missing\00273-OM-420002\00273-OM-420002-000\RD5743500A_EN_2183655_124563_137.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-420002/00273-OM-420002-000
420002_draft.pdf,,,00273-OM-420002-000,Contracts,FUXEN4K22T6K-22-56723,196071093,,\SCM-CCA-Contracts-Missing\00273-OM-420002\00273-OM-420002-000\420002_draft.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-420002/00273-OM-420002-000
FCCL_T_C.pdf,,,00273-OM-420002-000,Contracts,FUXEN4K22T6K-22-56724,196071498,,\SCM-CCA-Contracts-Missing\00273-OM-420002\00273-OM-420002-000\FCCL_T&C.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-420002/00273-OM-420002-000
420002_approved.pdf,,,00273-OM-420002-000,Contracts,FUXEN4K22T6K-22-56725,196112114,,\SCM-CCA-Contracts-Missing\00273-OM-420002\00273-OM-420002-000\420002_approved.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-420002/00273-OM-420002-000
RD5743500A_EN_2188278_124928_279.pdf,,,00273-OM-420002-000,Contracts,FUXEN4K22T6K-22-56726,196115222,,\SCM-CCA-Contracts-Missing\00273-OM-420002\00273-OM-420002-000\RD5743500A_EN_2188278_124928_279.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-420002/00273-OM-420002-000
RD5743500A_EN_2188258_124926_278.pdf,,,00273-OM-420002-000,Contracts,FUXEN4K22T6K-22-56727,196119127,,\SCM-CCA-Contracts-Missing\00273-OM-420002\00273-OM-420002-000\RD5743500A_EN_2188258_124926_278.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-420002/00273-OM-420002-000
00273-OS-420007,420007,400437,,Contracts Document Set,FUXEN4K22T6K-22-56728,195989603,,\SCM-CCA-Contracts-Missing\00273-OS-420007,Folder,corporate/SCMCCA/Contracts
420007.pdf,420007,400437,00273-OS-420007-000,Contracts,FUXEN4K22T6K-22-56730,195983693,,\SCM-CCA-Contracts-Missing\00273-OS-420007\00273-OS-420007-000\420007.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-420007/00273-OS-420007-000
REQ 61072.pdf,420007,400437,00273-OS-420007-000,Contracts,FUXEN4K22T6K-22-56731,195992398,,\SCM-CCA-Contracts-Missing\00273-OS-420007\00273-OS-420007-000\REQ 61072.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-420007/00273-OS-420007-000
420007_1 678-300.url.zip,420007,400437,00273-OS-420007-001,Contracts,FUXEN4K22T6K-22-56733,196086261,,\SCM-CCA-Contracts-Missing\00273-OS-420007\00273-OS-420007-001\420007_1 678-300.url,Item,corporate/SCMCCA/Contracts/00273-OS-420007/00273-OS-420007-001
420007.pdf,420007,400437,00273-OS-420007-001,Contracts,FUXEN4K22T6K-22-56734,196087154,,\SCM-CCA-Contracts-Missing\00273-OS-420007\00273-OS-420007-001\420007.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-420007/00273-OS-420007-001
00273-OS-420025,420025,400062,,Contracts Document Set,FUXEN4K22T6K-22-56735,196012441,,\SCM-CCA-Contracts-Missing\00273-OS-420025,Folder,corporate/SCMCCA/Contracts
RE Tech Review Post Bid 01 Brand G08 801 2 10 Insulation Estimate.msg,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56737,196004122,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\RE Tech Review Post Bid 01 Brand G08 801 2 10 Insulation Estimate.msg,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
RE  Technical Review  G08 801 2 10 Brand Insulation re-submission.msg,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56738,196006134,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\RE  Technical Review  G08 801 2 10 Brand Insulation re-submission.msg,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
Signed Requisition FCG-0533.pdf,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56739,196006135,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\Signed Requisition FCG-0533.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
T-21832 Brand.pdf,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56740,196007732,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\T-21832 Brand.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
420025.pdf,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56741,196007735,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\420025.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
CWP G08.801.2.10 Insulation Blanket Tracking Template (new).xlsx,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56742,196008239,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\CWP G08.801.2.10 Insulation Blanket Tracking Template (new).xlsx,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
CWP G08.801.2.10 Insulation Estimate Material Template.xlsx,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56743,196008940,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\CWP G08.801.2.10 Insulation Estimate Material Template.xlsx,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
Addenda 01  Brand Energy  Produced Water Treatment G08 801 2 10 Insulation.msg,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56744,196009028,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\Addenda 01  Brand Energy  Produced Water Treatment G08 801 2 10 Insulation.msg,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
Cenovus Missing Isometrics.pdf,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56745,196011225,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\Cenovus Missing Isometrics.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
Phase G ___ G08 801 2 10 ___ ESTIMATE ___ Brand .msg,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56746,196013033,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\Phase G – G08 801 2 10 – ESTIMATE – Brand .msg,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
Post Bid Clarification 01  Brand Energy  G08 801 2 10  Produced Water Treatment Building Insulation Estimate.msg,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56747,196013034,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\Post Bid Clarification 01  Brand Energy  G08 801 2 10  Produced Water Treatment Building Insulation Estimate.msg,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
Budget _ Coding  Brand - G08 801 2 10 - Insulation Scope (2).msg,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56748,196013035,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\Budget & Coding  Brand - G08 801 2 10 - Insulation Scope (2).msg,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
CWP G08.801.2.10 Building Scorecard.xlsm,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56749,196014248,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\CWP G08.801.2.10 Building Scorecard.xlsm,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
RE  CWP G08 801 2 10 Brand Insulation bid re-submission - Rejected.msg,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56750,196014249,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\RE  CWP G08 801 2 10 Brand Insulation bid re-submission - Rejected.msg,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
CWP G08 801 2 10  BE-INSLAB COST ESTIMATE - Foster Creek 2016.xlsm,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56751,196014550,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\CWP G08 801 2 10  BE-INSLAB COST ESTIMATE - Foster Creek 2016.xlsm,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
Phase G - Brand - Contract Award Notification - Contract Release 420025 - CWP G08 801 2 10.msg,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56752,196024501,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\Phase G - Brand - Contract Award Notification - Contract Release 420025 - CWP G08 801 2 10.msg,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
Phase G - Brand - Contract Release 420025 for Signature - CWP G08 801 2 10.msg,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56753,196026675,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\Phase G - Brand - Contract Release 420025 for Signature - CWP G08 801 2 10.msg,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
420025 Brand Contract Award Notification.doc,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56754,196026814,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\420025 Brand Contract Award Notification.doc,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
Capital Projects  Brand - Executed Contract Number 420025 - G08 801 2 10 - Insulation.msg,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56755,196026925,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\Capital Projects  Brand - Executed Contract Number 420025 - G08 801 2 10 - Insulation.msg,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
Brand signed contract release 420025.msg,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56756,196027584,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\Brand signed contract release 420025.msg,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
Brand Request for Pricing .pdf,420025,400062,00273-OS-420025-000,Contracts,FUXEN4K22T6K-22-56757,196027585,,\SCM-CCA-Contracts-Missing\00273-OS-420025\00273-OS-420025-000\Brand Request for Pricing .pdf,Item,corporate/SCMCCA/Contracts/00273-OS-420025/00273-OS-420025-000
00273-OC-420037,420037,,,Contracts Document Set,FUXEN4K22T6K-22-56758,196037436,,\SCM-CCA-Contracts-Missing\00273-OC-420037,Folder,corporate/SCMCCA/Contracts
Re  Budget _ Coding - W23 Test Separator Surveying - Altus.msg,420037,,00273-OC-420037-000,Contracts,FUXEN4K22T6K-22-56760,196032926,,\SCM-CCA-Contracts-Missing\00273-OC-420037\00273-OC-420037-000\Re  Budget & Coding - W23 Test Separator Surveying - Altus.msg,Item,corporate/SCMCCA/Contracts/00273-OC-420037/00273-OC-420037-000
Schedule B - Pricing.pdf,420037,,00273-OC-420037-000,Contracts,FUXEN4K22T6K-22-56761,196034947,,\SCM-CCA-Contracts-Missing\00273-OC-420037\00273-OC-420037-000\Schedule B - Pricing.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-420037/00273-OC-420037-000
Schedule A - General Requirements.pdf,420037,,00273-OC-420037-000,Contracts,FUXEN4K22T6K-22-56762,196035330,,\SCM-CCA-Contracts-Missing\00273-OC-420037\00273-OC-420037-000\Schedule A - General Requirements.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-420037/00273-OC-420037-000
Signed Requisition.pdf,420037,,00273-OC-420037-000,Contracts,FUXEN4K22T6K-22-56763,196035538,,\SCM-CCA-Contracts-Missing\00273-OC-420037\00273-OC-420037-000\Signed Requisition.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-420037/00273-OC-420037-000
Ops - New Contract 420037 - W23 Test Separator - Altus .msg,420037,,00273-OC-420037-000,Contracts,FUXEN4K22T6K-22-56764,196060664,,\SCM-CCA-Contracts-Missing\00273-OC-420037\00273-OC-420037-000\Ops - New Contract 420037 - W23 Test Separator - Altus .msg,Item,corporate/SCMCCA/Contracts/00273-OC-420037/00273-OC-420037-000
RE  Ops - New Contract 420037 - W23 Test Separator - Altus .msg,420037,,00273-OC-420037-000,Contracts,FUXEN4K22T6K-22-56765,196217121,,\SCM-CCA-Contracts-Missing\00273-OC-420037\00273-OC-420037-000\RE  Ops - New Contract 420037 - W23 Test Separator - Altus .msg,Item,corporate/SCMCCA/Contracts/00273-OC-420037/00273-OC-420037-000
Executed Contract 420037.pdf,420037,,00273-OC-420037-000,Contracts,FUXEN4K22T6K-22-56766,196217724,,\SCM-CCA-Contracts-Missing\00273-OC-420037\00273-OC-420037-000\Executed Contract 420037.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-420037/00273-OC-420037-000
00211-OM-420035,420035,419580,,Contracts Document Set,FUXEN4K22T6K-22-56767,196038532,,\SCM-CCA-Contracts-Missing\00211-OM-420035,Folder,corporate/SCMCCA/Contracts
RE  FilterBoxx Rate Sheet for 2016.msg,420035,419580,00211-OM-420035-000,Contracts,FUXEN4K22T6K-22-56769,196042336,,\SCM-CCA-Contracts-Missing\00211-OM-420035\00211-OM-420035-000\RE  FilterBoxx Rate Sheet for 2016.msg,Item,corporate/SCMCCA/Contracts/00211-OM-420035/00211-OM-420035-000
P501661.pdf,420035,419580,00211-OM-420035-000,Contracts,FUXEN4K22T6K-22-56770,196047983,,\SCM-CCA-Contracts-Missing\00211-OM-420035\00211-OM-420035-000\P501661.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-420035/00211-OM-420035-000
2016 Req FilterBoxx Energy.msg,420035,419580,00211-OM-420035-000,Contracts,FUXEN4K22T6K-22-56771,196048087,,\SCM-CCA-Contracts-Missing\00211-OM-420035\00211-OM-420035-000\2016 Req FilterBoxx Energy.msg,Item,corporate/SCMCCA/Contracts/00211-OM-420035/00211-OM-420035-000
P501668.pdf,420035,419580,00211-OM-420035-000,Contracts,FUXEN4K22T6K-22-56772,196050495,,\SCM-CCA-Contracts-Missing\00211-OM-420035\00211-OM-420035-000\P501668.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-420035/00211-OM-420035-000
Filterboxx.pdf,420035,419580,00211-OM-420035-000,Contracts,FUXEN4K22T6K-22-56773,196053915,,\SCM-CCA-Contracts-Missing\00211-OM-420035\00211-OM-420035-000\Filterboxx.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-420035/00211-OM-420035-000
PSCA Vendor 2015 Spend.xlsx,420035,419580,00211-OM-420035-000,Contracts,FUXEN4K22T6K-22-56774,196053916,,\SCM-CCA-Contracts-Missing\00211-OM-420035\00211-OM-420035-000\PSCA Vendor 2015 Spend.xlsx,Item,corporate/SCMCCA/Contracts/00211-OM-420035/00211-OM-420035-000
