DATAID,NAME,path,Subtype,VALSTR
195331935,00265-OM-419615,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419615
195338609,00265-OM-419615-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419615,Folder,
195371481,Trailer Requesition.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419615:00265-OM-419615-000,Document,
195373688,Trac Energy - Quote for Orientation Bldg - Telephone Lake.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419615:00265-OM-419615-000,Document,
195374883,419615 - Draft.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419615:00265-OM-419615-000,Document,
195377195,Trac Energy Grade-Isnetworld.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419615:00265-OM-419615-000,Document,
195379013,Schedule A Terms and Conditions - Telephone Lake.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419615:00265-OM-419615-000,Document,
195596638,Schedule B Cenovus 2015.16 Accommodation Rates 11.16.15.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419615:00265-OM-419615-000,Document,
195332067,00211-OM-419612,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419612
195328266,00211-OM-419612-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419612,Folder,
195490718,FW  Canwest Contracts .msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419612:00211-OM-419612-000,Document,
195491018,415265_Canwest_CVE_EXEUCTED.PDF,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419612:00211-OM-419612-000,Document,
195491813,419612 - Draft.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419612:00211-OM-419612-000,Document,
195492733,2016 Req CanWest.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419612:00211-OM-419612-000,Document,
195498581,CanWest.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419612:00211-OM-419612-000,Document,
196373588,PSCA Vendor 2015 Spend.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419612:00211-OM-419612-000,Document,
195338027,00211-OM-419618,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419618
195341546,00211-OM-419618-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419618,Folder,
195820130,Attachment 1 - Recommendation to Award.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419618:00211-OM-419618-000,Document,
195919867,Approval Cover Sheet MSO 419618.docx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419618:00211-OM-419618-000,Document,
196242491,MSO 419618 - Palliser Well Service EXECUTED.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419618:00211-OM-419618-000,Document,
195338630,00211-OM-419617,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419617
195341540,00211-OM-419617-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419617,Folder,
195820435,Attachment 1 - Recommendation to Award.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419617:00211-OM-419617-000,Document,
195904916,Approval Cover Sheet MSO 419617.docx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419617:00211-OM-419617-000,Document,
196243273,MSO 419617 - Big S Swabbing EXECUTED.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419617:00211-OM-419617-000,Document,
195342335,00211-OM-419616,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419616
195337517,00211-OM-419616-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419616,Folder,
195655930,Approval Cover Sheet MSO 419616.docx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419616:00211-OM-419616-000,Document,
195814815,Attachment 1 - Recommendation to Award.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419616:00211-OM-419616-000,Document,
196233390,MSO 419616 - BB Well Service EXECUTED.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419616:00211-OM-419616-000,Document,
195343730,00211-OM-419623,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419623
195348416,00211-OM-419623-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419623,Folder,
195342425,2016 Req ALTUS GEOMATIC.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419623:00211-OM-419623-000,Document,
195349529,Altus Geomatic.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419623:00211-OM-419623-000,Document,
195524592,Altus Geomatics - ISNetworld Grade.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419623:00211-OM-419623-000,Document,
195525984,419623 - Draft.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419623:00211-OM-419623-000,Document,
196229875,401040_002.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419623:00211-OM-419623-000,Document,
195345529,00273-OM-419622,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419622
195342621,00273-OM-419622-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419622,Folder,
195340803,Altus Geomatic.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419622:00273-OM-419622-000,Document,
195346849,2016 Req ALTUS GEOMATIC.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419622:00273-OM-419622-000,Document,
195523111,419622 - Draft.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419622:00273-OM-419622-000,Document,
195536579,Altus Geomatics - ISNetworld Grade.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419622:00273-OM-419622-000,Document,
196230478,401040_002.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419622:00273-OM-419622-000,Document,
195370528,00273-OS-419645,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419645
195373566,00273-OS-419645-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419645,Folder,
195373670,REQ 61027.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419645:00273-OS-419645-000,Document,
195375063,419645.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419645:00273-OS-419645-000,Document,
195371444,00273-OS-419648,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419648
195375660,00273-OS-419648-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419648,Folder,
195367816,REQ 61036.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419648:00273-OS-419648-000,Document,
195375064,419648.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419648:00273-OS-419648-000,Document,
195371870,00273-OS-419647,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419647
195370967,00273-OS-419647-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419647,Folder,
195368731,REQ 60969.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419647:00273-OS-419647-000,Document,
195375381,CJF 60969.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419647:00273-OS-419647-000,Document,
195381591,419647.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419647:00273-OS-419647-000,Document,
195373565,00273-OS-419644,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419644
195368613,00273-OS-419644-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419644,Folder,
195370456,REQ 60968.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419644:00273-OS-419644-000,Document,
195374357,CJF 60968.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419644:00273-OS-419644-000,Document,
195492794,419644.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419644:00273-OS-419644-000,Document,
195373913,00273-OC-419656,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419656
195370575,00273-OC-419656-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419656,Folder,
195375111,Schedule A - General Requirements.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419656:00273-OC-419656-000,Document,
195375505,Signed Requisition.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419656:00273-OC-419656-000,Document,
195375694,Rate Sheet for 2016 - Canwest Propane.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419656:00273-OC-419656-000,Document,
195377210,Schedule B - Pricing.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419656:00273-OC-419656-000,Document,
195418037,RE  Rate Sheet for 2016 - Canwest Propane.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419656:00273-OC-419656-000,Document,
195816280,RE  Common Services - New Contract 419656 - Propane Storage Vessels & P.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419656:00273-OC-419656-000,Document,
195823019,Executed Contract 419656.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419656:00273-OC-419656-000,Document,
195827412,Common Services - New Contract 419656 - Propane Storage Vessels & Propane Fills - Canwest.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419656:00273-OC-419656-000,Document,
195375584,00211-OM-419653,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419653
195372990,00211-OM-419653-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419653,Folder,
195375424,419653.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419653:00211-OM-419653-000,Document,
195432898,FW  PTAG Rates - ACTION REQUIRED.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419653:00211-OM-419653-000,Document,
195376483,00211-OM-419654,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419654
195373592,00211-OM-419654-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419654,Folder,
195431493,419654.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419654:00211-OM-419654-000,Document,
195376676,00211-OM-419655,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419655
195371997,00211-OM-419655-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419655,Folder,
195375100,419655.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419655:00211-OM-419655-000,Document,
195434091,Copy of PTAG Cenovus Extension Worksheet  December 17 2015 - Christina Lake Marked-up by DAM.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00211-OM-419655:00211-OM-419655-000,Document,
195376762,00273-OM-419665,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419665
195379998,00273-OM-419665-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419665,Folder,
195381458,B&R REQUISITION FORM.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419665:00273-OM-419665-000,Document,
195385452,B and R Eckels - ISNetworld grade.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419665:00273-OM-419665-000,Document,
195385453,Requisition for B&R.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419665:00273-OM-419665-000,Document,
195386256,Shack from Lacorey to North Gate.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419665:00273-OM-419665-000,Document,
195655243,Untitled.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419665:00273-OM-419665-000,Document,
195656470,419665 - Executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-419665:00273-OM-419665-000,Document,
195378297,00273-OS-419669,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419669
195384942,00273-OS-419669-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419669,Folder,
195421802,REQ 61013.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419669:00273-OS-419669-000,Document,
195487454,419669.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419669:00273-OS-419669-000,Document,
195378496,00273-OS-419670,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419670
195383337,00273-OS-419670-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419670,Folder,
195418219,419670.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419670:00273-OS-419670-000,Document,
195423557,REQ 61018.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419670:00273-OS-419670-000,Document,
196086271,00273-OS-419670-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419670,Folder,
196085074,419670_1 001.url,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419670:00273-OS-419670-001,Document,
196086073,419670.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419670:00273-OS-419670-001,Document,
195379809,00273-OS-419672,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419672
195380739,00273-OS-419672-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419672,Folder,
195420105,419672.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419672:00273-OS-419672-000,Document,
195426227,REQ 61040.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419672:00273-OS-419672-000,Document,
196038741,00273-OS-419672-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419672,Folder,
196033517,419672.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419672:00273-OS-419672-001,Document,
196033808,419672_1 001.url,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419672:00273-OS-419672-001,Document,
195380766,00265-OM-419657,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419657
195381061,00265-OM-419657-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419657,Folder,
195374720,419657 - Draft.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419657:00265-OM-419657-000,Document,
195376935,Q 17616-A Cenovus - Sewage System.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419657:00265-OM-419657-000,Document,
195377616,Ketek Quote.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419657:00265-OM-419657-000,Document,
195379950,Ketec Requisition.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419657:00265-OM-419657-000,Document,
195380663,Ketek - ISNetworld grade.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419657:00265-OM-419657-000,Document,
195380773,FW  T L  KM 0.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419657:00265-OM-419657-000,Document,
195653602,419657REV - Draft.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419657:00265-OM-419657-000,Document,
195656241,Cenovus Schedule A & B Ketek Group.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-419657:00265-OM-419657-000,Document,
195381719,00273-OC-419662,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419662
195382123,00273-OC-419662-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419662,Folder,
195381238,Signed Requisition.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419662:00273-OC-419662-000,Document,
195381436,2016 Rates.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419662:00273-OC-419662-000,Document,
195382126,Schedule A - General Requirements.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419662:00273-OC-419662-000,Document,
195382732,Schedule B - pricingt.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419662:00273-OC-419662-000,Document,
195867730,Common Services - New Contract 419662 - Waste Management.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419662:00273-OC-419662-000,Document,
196000917,WM Signed contract 419662.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419662:00273-OC-419662-000,Document,
196229404,Signed Contract 419662.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419662:00273-OC-419662-000,Document,
195383134,00273-OS-419667,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419667
195386253,00273-OS-419667-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419667,Folder,
195420041,419667.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419667:00273-OS-419667-000,Document,
195423114,REQ 61007.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419667:00273-OS-419667-000,Document,
195386353,00273-OS-419668,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419668
195387046,00273-OS-419668-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419668,Folder,
195417629,419668.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419668:00273-OS-419668-000,Document,
195425976,REQ 61012.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419668:00273-OS-419668-000,Document,
195386659,00273-OC-419675,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419675
195390761,00273-OC-419675-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419675,Folder,
195425753,REQ 61043.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419675:00273-OC-419675-000,Document,
195486462,"Lonestar - Rate Sheet Cenovus - December 7, 2015.pdf",:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419675:00273-OC-419675-000,Document,
195723050,419675.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419675:00273-OC-419675-000,Document,
195386852,00273-OS-419673,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419673
195381142,00273-OS-419673-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419673,Folder,
195419967,REQ 61039.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419673:00273-OS-419673-000,Document,
195435105,419673.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419673:00273-OS-419673-000,Document,
195392372,00273-OC-419676,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419676
195384964,00273-OC-419676-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419676,Folder,
195418715,REQ 61044.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419676:00273-OC-419676-000,Document,
195486680,419676.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419676:00273-OC-419676-000,Document,
195487565,"Badger Daylighting- Cenovus Preferred Rates- Effective August 18, 2015.pdf",:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419676:00273-OC-419676-000,Document,
195417179,00273-OC-419680,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419680
195417722,00273-OC-419680-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419680,Folder,
195423007,REQ 61041.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419680:00273-OC-419680-000,Document,
195481408,419680.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419680:00273-OC-419680-000,Document,
195487237,"Badger Daylighting- Cenovus Preferred Rates- Effective August 18, 2015.pdf",:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419680:00273-OC-419680-000,Document,
195417823,00273-OS-419677,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419677
195419912,00273-OS-419677-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419677,Folder,
195417935,CJF 60959.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419677:00273-OS-419677-000,Document,
